Page Load Speed (ms),Time
717,2016-07-19 15:34:27
583,2016-07-19 15:34:27
1170,2016-07-19 15:34:41
624,2016-07-19 15:36:07
413,2016-07-19 15:36:07
616,2016-07-19 15:37:20
567,2016-07-19 15:37:20
615,2016-07-19 15:37:36
365,2016-07-19 15:37:36
351,2016-07-19 15:37:39
659,2016-07-19 15:41:28
360,2016-07-19 15:41:28
420,2016-07-19 15:42:00
414,2016-07-19 15:42:00
610,2016-07-19 15:42:35
291,2016-07-19 15:43:14
332,2016-07-19 15:43:29
601,2016-07-19 15:43:47
531,2016-07-19 15:43:53
266,2016-07-19 15:43:56
309,2016-07-19 15:43:57
657,2016-07-19 15:45:37
541,2016-07-19 15:45:37
602,2016-07-19 15:46:57
398,2016-07-19 15:46:57
545,2016-07-19 15:51:31
446,2016-07-19 15:51:33
257,2016-07-19 15:51:36
350,2016-07-19 15:51:37
362,2016-07-19 15:51:42
1236,2016-07-19 15:52:02
1057,2016-07-19 15:52:02
407,2016-07-19 15:54:40
681,2016-07-19 15:54:40
367,2016-07-19 15:57:16
399,2016-07-19 15:57:16
598,2016-07-19 15:57:43
404,2016-07-19 15:57:43
578,2016-07-19 15:57:56
478,2016-07-19 15:58:03
292,2016-07-19 15:58:30
467,2016-07-19 15:58:46
581,2016-07-19 15:59:42
705,2016-07-19 16:04:04
395,2016-07-19 16:04:29
658,2016-07-19 16:04:29
404,2016-07-19 16:04:29
379,2016-07-19 16:05:26
620,2016-07-19 16:05:53
427,2016-07-19 16:05:53
600,2016-07-19 16:06:50
401,2016-07-19 16:06:50
627,2016-07-19 16:08:13
615,2016-07-19 16:08:13
494,2016-07-19 16:08:39
291,2016-07-19 16:09:00
326,2016-07-19 16:09:05
601,2016-07-19 16:10:17
607,2016-07-19 16:10:17
464,2016-07-19 16:10:21
577,2016-07-19 16:11:29
529,2016-07-19 16:13:28
1094,2016-07-19 16:15:19
605,2016-07-19 16:17:39
550,2016-07-19 16:17:41
363,2016-07-19 16:18:07
622,2016-07-19 16:27:23
2417,2016-07-19 16:32:03
2224,2016-07-19 16:32:03
2161,2016-07-19 16:32:12
842,2016-07-19 16:32:18
457,2016-07-19 16:38:26
674,2016-07-19 17:17:33
394,2016-07-19 17:17:43
363,2016-07-19 17:17:43
569,2016-07-19 17:21:17
365,2016-07-19 17:38:06
362,2016-07-19 17:38:06
585,2016-07-19 17:38:23
427,2016-07-19 17:38:29
613,2016-07-19 17:38:48
619,2016-07-19 17:46:31
360,2016-07-19 17:46:31
487,2016-07-19 17:46:40
274,2016-07-19 17:47:00
246,2016-07-19 17:47:16
310,2016-07-19 17:47:21
381,2016-07-19 18:04:46
1038,2016-07-19 18:04:46
367,2016-07-19 18:06:39
452,2016-07-19 18:06:45
278,2016-07-19 18:08:13
2130,2016-07-20 08:05:30
575,2016-07-20 08:14:28
577,2016-07-20 08:23:54
607,2016-07-20 08:31:51
427,2016-07-20 08:31:51
618,2016-07-20 08:32:50
407,2016-07-20 08:32:50
566,2016-07-20 08:56:18
555,2016-07-20 08:58:26
536,2016-07-20 09:08:26
449,2016-07-20 09:08:28
446,2016-07-20 09:11:12
394,2016-07-20 09:11:12
324,2016-07-20 09:11:16
576,2016-07-20 09:14:58
573,2016-07-20 09:19:19
328,2016-07-20 09:19:21
641,2016-07-20 09:24:34
580,2016-07-20 09:33:31
538,2016-07-20 09:35:45
295,2016-07-20 09:35:53
546,2016-07-20 09:36:31
294,2016-07-20 09:36:34
449,2016-07-20 09:36:43
352,2016-07-20 09:40:41
344,2016-07-20 09:40:41
308,2016-07-20 09:40:45
269,2016-07-20 09:40:48
391,2016-07-20 09:40:55
562,2016-07-20 09:42:24
388,2016-07-20 09:51:51
620,2016-07-20 09:53:43
638,2016-07-20 09:53:43
296,2016-07-20 09:54:49
354,2016-07-20 09:56:01
575,2016-07-20 09:56:11
618,2016-07-20 09:58:05
510,2016-07-20 10:00:54
557,2016-07-20 10:01:47
365,2016-07-20 10:01:47
315,2016-07-20 10:01:52
538,2016-07-20 10:02:35
455,2016-07-20 10:02:43
591,2016-07-20 10:04:20
858,2016-07-20 10:04:20
503,2016-07-20 10:04:33
503,2016-07-20 10:06:12
263,2016-07-20 10:06:37
1181,2016-07-20 10:08:10
949,2016-07-20 10:09:22
1235,2016-07-20 10:09:23
1169,2016-07-20 10:09:26
595,2016-07-20 10:10:12
730,2016-07-20 10:10:14
383,2016-07-20 10:10:17
410,2016-07-20 10:10:18
356,2016-07-20 10:10:53
297,2016-07-20 10:11:03
349,2016-07-20 10:11:39
466,2016-07-20 10:12:10
470,2016-07-20 10:12:13
567,2016-07-20 10:17:37
361,2016-07-20 10:17:37
672,2016-07-20 10:19:18
369,2016-07-20 10:19:18
370,2016-07-20 10:21:25
362,2016-07-20 10:26:35
358,2016-07-20 10:26:35
398,2016-07-20 10:31:15
400,2016-07-20 10:31:15
318,2016-07-20 10:31:21
368,2016-07-20 10:31:52
360,2016-07-20 10:31:54
592,2016-07-20 10:32:04
496,2016-07-20 10:35:02
238,2016-07-20 10:41:13
255,2016-07-20 10:41:17
591,2016-07-20 10:46:57
582,2016-07-20 10:47:00
598,2016-07-20 10:47:02
598,2016-07-20 10:47:02
451,2016-07-20 10:47:03
354,2016-07-20 10:47:05
502,2016-07-20 10:47:09
549,2016-07-20 10:47:25
436,2016-07-20 10:47:27
353,2016-07-20 10:47:52
1255,2016-07-20 10:50:34
1873,2016-07-20 10:51:39
1265,2016-07-20 10:53:15
411,2016-07-20 10:53:27
1121,2016-07-20 10:53:29
485,2016-07-20 10:55:05
374,2016-07-20 10:55:06
203,2016-07-20 10:55:10
603,2016-07-20 10:56:22
404,2016-07-20 10:56:22
371,2016-07-20 10:56:22
1149,2016-07-20 10:56:28
278,2016-07-20 10:56:36
582,2016-07-20 10:56:43
313,2016-07-20 10:56:46
484,2016-07-20 10:58:27
367,2016-07-20 10:58:59
561,2016-07-20 10:59:32
256,2016-07-20 11:09:08
435,2016-07-20 11:09:14
1055,2016-07-20 11:09:25
496,2016-07-20 11:10:40
2407,2016-07-20 11:11:33
2519,2016-07-20 11:11:33
1224,2016-07-20 11:11:46
266,2016-07-20 11:12:16
501,2016-07-20 11:12:54
494,2016-07-20 11:13:24
668,2016-07-20 11:14:28
570,2016-07-20 11:15:19
302,2016-07-20 11:15:24
384,2016-07-20 11:15:32
769,2016-07-20 11:15:50
474,2016-07-20 11:17:02
563,2016-07-20 11:21:41
376,2016-07-20 11:22:12
365,2016-07-20 11:22:12
403,2016-07-20 11:23:30
310,2016-07-20 11:23:30
578,2016-07-20 11:24:18
972,2016-07-20 11:24:21
716,2016-07-20 11:27:12
356,2016-07-20 11:27:32
323,2016-07-20 11:28:32
402,2016-07-20 11:30:13
653,2016-07-20 11:31:07
850,2016-07-20 11:31:08
677,2016-07-20 11:33:09
527,2016-07-20 11:34:05
408,2016-07-20 11:34:07
405,2016-07-20 11:34:09
656,2016-07-20 11:34:15
228,2016-07-20 11:35:14
325,2016-07-20 11:36:10
543,2016-07-20 11:38:01
648,2016-07-20 11:38:02
370,2016-07-20 11:38:06
353,2016-07-20 11:38:07
576,2016-07-20 11:39:07
376,2016-07-20 11:41:00
544,2016-07-20 11:42:23
474,2016-07-20 11:42:34
264,2016-07-20 11:45:03
1075,2016-07-20 11:46:16
964,2016-07-20 11:46:25
612,2016-07-20 11:50:45
611,2016-07-20 11:58:17
661,2016-07-20 11:58:17
453,2016-07-20 11:58:31
615,2016-07-20 11:59:08
658,2016-07-20 11:59:08
470,2016-07-20 11:59:12
1815,2016-07-20 12:00:10
1822,2016-07-20 12:00:10
2529,2016-07-20 12:00:32
619,2016-07-20 12:01:12
613,2016-07-20 12:01:12
628,2016-07-20 12:01:20
633,2016-07-20 12:01:20
449,2016-07-20 12:02:11
561,2016-07-20 12:05:57
635,2016-07-20 12:05:59
574,2016-07-20 12:05:59
481,2016-07-20 12:06:02
504,2016-07-20 12:06:06
269,2016-07-20 12:06:11
311,2016-07-20 12:06:19
330,2016-07-20 12:07:34
291,2016-07-20 12:07:37
284,2016-07-20 12:07:39
557,2016-07-20 12:07:58
385,2016-07-20 12:07:59
2073,2016-07-20 12:08:14
1174,2016-07-20 12:08:44
534,2016-07-20 12:08:47
428,2016-07-20 12:08:54
2952,2016-07-20 12:09:03
728,2016-07-20 12:09:08
1524,2016-07-20 12:09:21
1240,2016-07-20 12:09:29
272,2016-07-20 12:09:30
1424,2016-07-20 12:09:42
1211,2016-07-20 12:12:00
1301,2016-07-20 12:13:49
489,2016-07-20 12:15:08
364,2016-07-20 12:15:08
279,2016-07-20 12:15:11
695,2016-07-20 12:16:01
631,2016-07-20 12:21:04
461,2016-07-20 12:31:17
1243,2016-07-20 12:31:24
449,2016-07-20 12:31:52
590,2016-07-20 12:34:54
762,2016-07-20 12:34:54
492,2016-07-20 12:34:55
487,2016-07-20 12:35:07
678,2016-07-20 12:36:49
1057,2016-07-20 12:36:49
1041,2016-07-20 12:36:56
612,2016-07-20 12:43:02
584,2016-07-20 12:43:28
667,2016-07-20 12:43:30
945,2016-07-20 12:43:31
287,2016-07-20 12:47:22
312,2016-07-20 12:47:37
611,2016-07-20 12:48:39
482,2016-07-20 12:48:44
311,2016-07-20 12:48:50
949,2016-07-20 12:49:00
355,2016-07-20 12:49:38
683,2016-07-20 12:52:04
526,2016-07-20 12:52:21
604,2016-07-20 12:52:48
606,2016-07-20 12:56:12
225,2016-07-20 12:56:37
1224,2016-07-20 12:58:22
1363,2016-07-20 12:58:29
295,2016-07-20 12:59:18
6557,2016-07-20 13:00:13
1795,2016-07-20 13:00:13
1149,2016-07-20 13:00:37
516,2016-07-20 13:03:05
487,2016-07-20 13:03:09
705,2016-07-20 13:04:37
549,2016-07-20 13:04:39
663,2016-07-20 13:06:20
412,2016-07-20 13:06:20
439,2016-07-20 13:07:06
438,2016-07-20 13:07:06
977,2016-07-20 13:07:27
492,2016-07-20 13:08:15
153,2016-07-20 13:08:49
227,2016-07-20 13:08:49
1234,2016-07-20 13:10:46
532,2016-07-20 13:13:20
495,2016-07-20 13:13:22
454,2016-07-20 13:13:25
691,2016-07-20 13:16:13
577,2016-07-20 13:28:03
378,2016-07-20 13:29:13
573,2016-07-20 13:32:31
537,2016-07-20 13:34:08
444,2016-07-20 13:34:10
276,2016-07-20 13:34:16
295,2016-07-20 13:34:18
355,2016-07-20 13:34:25
399,2016-07-20 13:34:46
593,2016-07-20 13:37:14
571,2016-07-20 13:37:14
2117,2016-07-20 13:44:08
597,2016-07-20 13:49:21
466,2016-07-20 13:49:26
254,2016-07-20 13:49:37
305,2016-07-20 13:49:39
380,2016-07-20 13:49:42
407,2016-07-20 13:49:56
445,2016-07-20 13:52:43
1257,2016-07-20 13:53:07
1468,2016-07-20 13:53:08
834,2016-07-20 13:53:55
392,2016-07-20 14:12:51
382,2016-07-20 14:12:51
573,2016-07-20 14:16:54
634,2016-07-20 14:26:18
387,2016-07-20 14:26:18
541,2016-07-20 14:28:47
465,2016-07-20 14:29:09
368,2016-07-20 14:30:03
537,2016-07-20 14:31:04
441,2016-07-20 14:31:06
307,2016-07-20 14:31:15
288,2016-07-20 14:31:17
378,2016-07-20 14:31:26
637,2016-07-20 14:32:15
1741,2016-07-20 14:34:07
2146,2016-07-20 14:37:29
1448,2016-07-20 14:37:32
1187,2016-07-20 14:37:37
1740,2016-07-20 14:37:47
2409,2016-07-20 14:37:56
2146,2016-07-20 14:38:18
625,2016-07-20 14:45:32
672,2016-07-20 14:45:32
453,2016-07-20 14:45:36
362,2016-07-20 14:49:38
292,2016-07-20 14:49:51
259,2016-07-20 14:49:55
413,2016-07-20 14:50:05
388,2016-07-20 14:50:25
2813,2016-07-20 14:51:28
583,2016-07-20 14:51:31
468,2016-07-20 14:51:40
1257,2016-07-20 14:55:20
1863,2016-07-20 14:56:28
482,2016-07-20 14:56:30
459,2016-07-20 14:57:22
314,2016-07-20 15:03:18
626,2016-07-20 15:03:41
328,2016-07-20 15:03:43
608,2016-07-20 15:05:38
602,2016-07-20 15:05:38
338,2016-07-20 15:05:40
1093,2016-07-20 15:05:56
399,2016-07-20 15:06:14
365,2016-07-20 15:12:27
351,2016-07-20 15:12:28
347,2016-07-20 15:12:28
528,2016-07-20 15:16:50
430,2016-07-20 15:16:53
1221,2016-07-20 15:17:05
256,2016-07-20 15:17:13
282,2016-07-20 15:17:19
389,2016-07-20 15:17:36
611,2016-07-20 15:20:27
2458,2016-07-20 15:21:16
747,2016-07-20 15:23:44
388,2016-07-20 15:28:28
285,2016-07-20 15:28:29
607,2016-07-20 15:28:36
335,2016-07-20 15:28:43
456,2016-07-20 15:28:48
274,2016-07-20 15:30:16
266,2016-07-20 15:30:41
398,2016-07-20 15:33:58
409,2016-07-20 15:33:58
420,2016-07-20 15:34:05
233,2016-07-20 15:34:23
350,2016-07-20 15:34:30
389,2016-07-20 15:34:38
580,2016-07-20 15:39:59
592,2016-07-20 15:44:01
657,2016-07-20 15:44:02
606,2016-07-20 15:47:23
611,2016-07-20 15:47:23
468,2016-07-20 15:47:52
252,2016-07-20 15:48:59
1914,2016-07-20 15:53:49
227,2016-07-20 15:54:04
271,2016-07-20 15:54:19
1043,2016-07-20 15:54:55
665,2016-07-20 15:58:11
946,2016-07-20 16:00:32
569,2016-07-20 16:02:03
558,2016-07-20 16:02:59
2140,2016-07-20 16:03:48
526,2016-07-20 16:05:15
402,2016-07-20 16:05:16
5968,2016-07-20 16:06:07
1037,2016-07-20 16:06:10
1785,2016-07-20 16:06:43
2072,2016-07-20 16:06:51
1422,2016-07-20 16:06:56
1125,2016-07-20 16:07:01
571,2016-07-20 16:07:22
332,2016-07-20 16:07:24
486,2016-07-20 16:07:45
470,2016-07-20 16:07:47
356,2016-07-20 16:07:52
417,2016-07-20 16:09:16
272,2016-07-20 16:09:20
405,2016-07-20 16:15:57
317,2016-07-20 16:16:00
567,2016-07-20 16:16:20
589,2016-07-20 16:16:21
407,2016-07-20 16:16:25
449,2016-07-20 16:16:27
280,2016-07-20 16:16:35
324,2016-07-20 16:16:43
823,2016-07-20 16:17:04
784,2016-07-20 16:17:11
451,2016-07-20 16:17:33
1076,2016-07-20 16:17:33
1460,2016-07-20 16:17:33
1467,2016-07-20 16:17:53
1600,2016-07-20 16:18:24
393,2016-07-20 16:18:40
594,2016-07-20 16:19:58
576,2016-07-20 16:21:55
360,2016-07-20 16:22:50
1420,2016-07-20 16:23:21
814,2016-07-20 16:23:57
625,2016-07-20 16:25:01
388,2016-07-20 16:25:02
474,2016-07-20 16:25:15
563,2016-07-20 16:26:24
643,2016-07-20 16:33:08
492,2016-07-20 16:33:13
297,2016-07-20 16:33:16
334,2016-07-20 16:33:18
560,2016-07-20 16:33:25
529,2016-07-20 16:33:32
304,2016-07-20 16:33:41
571,2016-07-20 16:39:54
1070,2016-07-20 16:39:57
587,2016-07-20 16:47:11
600,2016-07-20 16:51:51
417,2016-07-20 16:51:51
464,2016-07-20 16:52:05
612,2016-07-20 16:58:34
714,2016-07-20 16:59:52
694,2016-07-20 16:59:53
599,2016-07-20 17:00:01
605,2016-07-20 17:03:19
447,2016-07-20 17:03:21
258,2016-07-20 17:03:27
293,2016-07-20 17:03:29
361,2016-07-20 17:03:32
373,2016-07-20 17:04:15
575,2016-07-20 17:04:19
485,2016-07-20 17:07:13
573,2016-07-20 17:08:41
629,2016-07-20 17:10:36
1483,2016-07-20 17:10:42
279,2016-07-20 17:10:52
616,2016-07-20 17:31:23
360,2016-07-20 17:31:23
537,2016-07-20 17:31:32
277,2016-07-20 17:32:18
326,2016-07-20 17:32:47
371,2016-07-20 17:34:52
435,2016-07-20 17:35:00
261,2016-07-20 17:35:20
590,2016-07-20 17:39:54
366,2016-07-20 17:39:54
1166,2016-07-20 17:44:10
187,2016-07-20 17:49:20
740,2016-07-20 18:21:37
559,2016-07-20 18:22:51
349,2016-07-20 18:22:51
364,2016-07-20 18:22:52
558,2016-07-20 18:24:00
568,2016-07-20 18:24:53
362,2016-07-20 18:24:53
578,2016-07-20 18:26:05
360,2016-07-20 18:26:05
594,2016-07-20 18:27:09
675,2016-07-20 18:28:53
404,2016-07-20 18:28:53
564,2016-07-20 18:29:18
577,2016-07-20 18:30:51
404,2016-07-20 18:59:23
588,2016-07-20 18:59:57
2404,2016-07-20 19:00:12
1274,2016-07-20 19:00:14
615,2016-07-20 19:00:57
391,2016-07-20 19:00:57
604,2016-07-20 19:02:05
388,2016-07-20 19:02:05
597,2016-07-20 19:03:14
353,2016-07-20 19:03:15
521,2016-07-20 19:04:24
350,2016-07-20 19:04:24
556,2016-07-20 19:05:31
360,2016-07-20 19:06:27
390,2016-07-20 19:07:38
446,2016-07-20 19:07:39
588,2016-07-20 19:08:42
635,2016-07-21 08:10:22
385,2016-07-21 08:14:18
605,2016-07-21 08:39:14
400,2016-07-21 08:39:14
612,2016-07-21 08:40:29
415,2016-07-21 08:40:29
592,2016-07-21 08:41:12
2589,2016-07-21 08:41:14
603,2016-07-21 08:50:52
426,2016-07-21 08:50:52
622,2016-07-21 08:51:26
398,2016-07-21 08:51:27
576,2016-07-21 08:53:21
382,2016-07-21 08:53:21
3249,2016-07-21 08:54:05
3460,2016-07-21 08:54:05
2191,2016-07-21 09:00:07
459,2016-07-21 09:06:03
392,2016-07-21 09:06:03
589,2016-07-21 09:17:31
472,2016-07-21 09:17:39
303,2016-07-21 09:17:47
412,2016-07-21 09:17:57
411,2016-07-21 09:21:18
393,2016-07-21 09:21:18
623,2016-07-21 09:22:01
420,2016-07-21 09:22:01
622,2016-07-21 09:24:11
404,2016-07-21 09:24:11
604,2016-07-21 09:24:44
552,2016-07-21 09:24:44
603,2016-07-21 09:25:58
394,2016-07-21 09:25:58
387,2016-07-21 09:26:51
604,2016-07-21 09:27:05
408,2016-07-21 09:27:05
274,2016-07-21 09:27:36
606,2016-07-21 09:28:52
395,2016-07-21 09:28:52
601,2016-07-21 09:32:24
401,2016-07-21 09:32:24
1822,2016-07-21 09:32:56
2067,2016-07-21 09:32:56
936,2016-07-21 09:33:29
1283,2016-07-21 09:33:30
906,2016-07-21 09:33:53
586,2016-07-21 09:35:57
575,2016-07-21 09:40:24
602,2016-07-21 09:52:33
402,2016-07-21 09:52:33
569,2016-07-21 09:52:47
577,2016-07-21 09:53:09
689,2016-07-21 09:58:58
335,2016-07-21 09:59:03
592,2016-07-21 10:13:52
610,2016-07-21 10:28:23
363,2016-07-21 10:28:23
564,2016-07-21 10:30:36
467,2016-07-21 10:30:41
382,2016-07-21 10:31:52
375,2016-07-21 10:35:43
381,2016-07-21 10:35:43
388,2016-07-21 10:42:56
368,2016-07-21 10:42:57
436,2016-07-21 10:43:12
255,2016-07-21 10:43:41
311,2016-07-21 10:44:00
580,2016-07-21 10:45:58
328,2016-07-21 10:46:22
586,2016-07-21 10:48:14
331,2016-07-21 10:48:16
387,2016-07-21 10:51:31
359,2016-07-21 10:51:40
578,2016-07-21 10:51:41
431,2016-07-21 10:51:43
331,2016-07-21 10:51:44
380,2016-07-21 10:54:25
280,2016-07-21 10:54:27
429,2016-07-21 10:59:41
578,2016-07-21 11:01:54
605,2016-07-21 11:06:23
613,2016-07-21 11:06:23
639,2016-07-21 11:08:45
405,2016-07-21 11:08:45
341,2016-07-21 11:10:54
508,2016-07-21 11:10:55
577,2016-07-21 11:13:43
474,2016-07-21 11:13:51
284,2016-07-21 11:14:00
327,2016-07-21 11:14:03
371,2016-07-21 11:16:39
680,2016-07-21 11:22:55
608,2016-07-21 11:23:07
607,2016-07-21 11:29:55
551,2016-07-21 11:29:55
1439,2016-07-21 11:31:11
1986,2016-07-21 11:31:11
449,2016-07-21 11:31:44
614,2016-07-21 11:32:05
554,2016-07-21 11:32:25
559,2016-07-21 11:32:48
634,2016-07-21 11:36:13
418,2016-07-21 11:36:13
588,2016-07-21 11:46:28
603,2016-07-21 11:47:48
448,2016-07-21 11:47:48
752,2016-07-21 11:48:01
600,2016-07-21 11:48:19
406,2016-07-21 11:48:19
623,2016-07-21 11:49:51
420,2016-07-21 11:49:51
418,2016-07-21 11:51:49
702,2016-07-21 11:51:49
1396,2016-07-21 11:52:58
1379,2016-07-21 11:52:59
1666,2016-07-21 11:53:35
2234,2016-07-21 11:53:35
665,2016-07-21 11:54:19
410,2016-07-21 11:54:19
397,2016-07-21 11:54:19
661,2016-07-21 11:57:17
403,2016-07-21 11:57:17
650,2016-07-21 11:58:14
421,2016-07-21 11:58:14
573,2016-07-21 11:58:53
374,2016-07-21 11:58:53
593,2016-07-21 11:59:54
403,2016-07-21 11:59:54
1187,2016-07-21 12:02:09
1158,2016-07-21 12:02:09
2195,2016-07-21 12:02:56
1978,2016-07-21 12:02:56
665,2016-07-21 12:03:27
1414,2016-07-21 12:03:27
655,2016-07-21 12:04:01
533,2016-07-21 12:04:01
1505,2016-07-21 12:04:32
1281,2016-07-21 12:04:32
418,2016-07-21 12:05:08
613,2016-07-21 12:05:08
411,2016-07-21 12:05:44
280,2016-07-21 12:05:44
596,2016-07-21 12:06:13
395,2016-07-21 12:06:13
598,2016-07-21 12:06:45
534,2016-07-21 12:06:45
440,2016-07-21 12:07:17
629,2016-07-21 12:07:17
905,2016-07-21 12:08:00
1708,2016-07-21 12:08:00
650,2016-07-21 12:08:29
644,2016-07-21 12:09:28
270,2016-07-21 12:10:34
688,2016-07-21 12:11:02
562,2016-07-21 12:11:33
557,2016-07-21 12:12:02
629,2016-07-21 12:23:52
626,2016-07-21 12:23:52
326,2016-07-21 12:23:54
613,2016-07-21 12:33:01
612,2016-07-21 12:33:12
612,2016-07-21 12:33:20
609,2016-07-21 12:33:30
579,2016-07-21 12:34:00
617,2016-07-21 12:34:28
611,2016-07-21 12:34:43
617,2016-07-21 12:34:57
613,2016-07-21 12:35:06
617,2016-07-21 12:35:15
616,2016-07-21 12:35:22
612,2016-07-21 12:35:34
617,2016-07-21 12:35:45
613,2016-07-21 12:35:53
618,2016-07-21 12:35:59
621,2016-07-21 12:36:09
618,2016-07-21 12:36:18
617,2016-07-21 12:36:26
617,2016-07-21 12:36:57
618,2016-07-21 12:37:11
647,2016-07-21 12:39:13
556,2016-07-21 12:40:13
579,2016-07-21 12:41:21
576,2016-07-21 12:41:53
667,2016-07-21 12:46:14
605,2016-07-21 12:47:18
607,2016-07-21 12:47:57
607,2016-07-21 12:48:06
2025,2016-07-21 12:48:34
1058,2016-07-21 12:48:55
752,2016-07-21 12:49:12
628,2016-07-21 12:49:41
855,2016-07-21 12:50:16
505,2016-07-21 12:50:52
1664,2016-07-21 12:51:40
2309,2016-07-21 12:51:58
1366,2016-07-21 12:52:17
4603,2016-07-21 12:52:35
1066,2016-07-21 12:53:04
386,2016-07-21 12:53:07
572,2016-07-21 12:53:07
4891,2016-07-21 12:53:37
1433,2016-07-21 12:54:00
956,2016-07-21 12:54:07
419,2016-07-21 12:54:32
722,2016-07-21 12:54:40
598,2016-07-21 12:54:40
901,2016-07-21 12:54:57
632,2016-07-21 12:55:15
433,2016-07-21 12:55:15
615,2016-07-21 12:55:20
1624,2016-07-21 12:55:33
1322,2016-07-21 12:55:46
4390,2016-07-21 12:56:13
607,2016-07-21 12:56:32
548,2016-07-21 12:56:33
1678,2016-07-21 12:56:44
907,2016-07-21 12:57:22
2922,2016-07-21 12:57:53
1036,2016-07-21 12:58:17
1705,2016-07-21 12:58:43
622,2016-07-21 12:59:06
609,2016-07-21 12:59:34
399,2016-07-21 12:59:34
889,2016-07-21 12:59:39
5068,2016-07-21 13:00:11
1502,2016-07-21 13:00:14
1566,2016-07-21 13:00:15
2383,2016-07-21 13:00:17
1978,2016-07-21 13:01:18
2247,2016-07-21 13:01:21
5920,2016-07-21 13:01:22
661,2016-07-21 13:02:17
1561,2016-07-21 13:02:52
1879,2016-07-21 13:02:52
632,2016-07-21 13:03:35
479,2016-07-21 13:03:35
604,2016-07-21 13:04:36
533,2016-07-21 13:04:36
566,2016-07-21 13:05:43
601,2016-07-21 13:06:54
572,2016-07-21 13:07:50
565,2016-07-21 13:11:00
599,2016-07-21 13:12:36
403,2016-07-21 13:12:36
636,2016-07-21 13:13:15
455,2016-07-21 13:13:15
571,2016-07-21 13:13:58
570,2016-07-21 13:15:46
573,2016-07-21 13:17:18
622,2016-07-21 13:17:22
627,2016-07-21 13:17:22
561,2016-07-21 13:19:25
459,2016-07-21 13:21:06
566,2016-07-21 13:21:57
575,2016-07-21 13:23:07
1082,2016-07-21 13:24:07
1022,2016-07-21 13:24:10
876,2016-07-21 13:24:13
467,2016-07-21 13:24:16
1402,2016-07-21 13:24:19
414,2016-07-21 13:24:38
365,2016-07-21 13:25:07
588,2016-07-21 13:32:44
376,2016-07-21 13:33:03
559,2016-07-21 13:33:37
610,2016-07-21 13:34:08
598,2016-07-21 13:40:30
447,2016-07-21 13:40:32
373,2016-07-21 13:47:03
584,2016-07-21 13:48:56
566,2016-07-21 13:50:30
585,2016-07-21 13:51:46
587,2016-07-21 13:53:09
569,2016-07-21 13:53:57
566,2016-07-21 13:56:32
606,2016-07-21 13:59:04
563,2016-07-21 13:59:12
466,2016-07-21 13:59:18
253,2016-07-21 13:59:26
314,2016-07-21 13:59:28
384,2016-07-21 13:59:32
423,2016-07-21 14:04:34
554,2016-07-21 14:04:37
321,2016-07-21 14:04:42
364,2016-07-21 14:04:49
457,2016-07-21 14:04:56
413,2016-07-21 14:05:00
631,2016-07-21 14:06:12
443,2016-07-21 14:06:12
590,2016-07-21 14:06:16
788,2016-07-21 14:06:48
772,2016-07-21 14:06:48
985,2016-07-21 14:06:50
576,2016-07-21 14:07:07
2034,2016-07-21 14:07:08
1177,2016-07-21 14:07:08
1889,2016-07-21 14:07:16
752,2016-07-21 14:07:18
774,2016-07-21 14:07:22
785,2016-07-21 14:07:47
559,2016-07-21 14:07:49
668,2016-07-21 14:08:56
409,2016-07-21 14:08:56
512,2016-07-21 14:09:00
753,2016-07-21 14:09:23
952,2016-07-21 14:09:27
1335,2016-07-21 14:09:28
1106,2016-07-21 14:10:12
1341,2016-07-21 14:11:25
467,2016-07-21 14:12:14
439,2016-07-21 14:16:24
759,2016-07-21 14:16:24
512,2016-07-21 14:16:28
1056,2016-07-21 14:17:17
1433,2016-07-21 14:17:22
319,2016-07-21 14:20:12
617,2016-07-21 14:20:52
674,2016-07-21 14:20:52
377,2016-07-21 14:21:46
604,2016-07-21 14:23:53
411,2016-07-21 14:24:05
611,2016-07-21 14:25:42
514,2016-07-21 14:25:47
321,2016-07-21 14:26:18
558,2016-07-21 14:26:37
1133,2016-07-21 14:26:47
783,2016-07-21 14:26:51
504,2016-07-21 14:27:58
645,2016-07-21 14:32:29
409,2016-07-21 14:32:29
543,2016-07-21 14:32:33
325,2016-07-21 14:32:41
435,2016-07-21 14:32:55
667,2016-07-21 14:33:38
1134,2016-07-21 14:34:06
627,2016-07-21 14:34:18
575,2016-07-21 14:34:52
399,2016-07-21 14:34:55
611,2016-07-21 14:34:56
539,2016-07-21 14:35:05
362,2016-07-21 14:35:14
2686,2016-07-21 14:37:06
457,2016-07-21 14:37:15
529,2016-07-21 14:37:21
717,2016-07-21 14:37:27
432,2016-07-21 14:44:00
484,2016-07-21 14:44:00
417,2016-07-21 14:45:35
601,2016-07-21 14:46:51
1646,2016-07-21 14:48:02
984,2016-07-21 14:48:06
1101,2016-07-21 14:48:17
700,2016-07-21 14:49:16
770,2016-07-21 14:49:37
709,2016-07-21 14:50:39
497,2016-07-21 14:50:39
397,2016-07-21 14:50:45
1303,2016-07-21 14:50:51
970,2016-07-21 14:51:02
367,2016-07-21 14:51:17
488,2016-07-21 14:54:15
669,2016-07-21 14:58:06
667,2016-07-21 14:58:12
496,2016-07-21 14:59:10
1231,2016-07-21 14:59:17
658,2016-07-21 15:00:45
773,2016-07-21 15:00:45
